Rank,Release Group,Worldwide,Domestic,%,Foreign,%
732,Food Beware: The French Organic Revolution,"$1,429,635","$1,181",<0.1%,"$1,428,454",99.9%
733,The Accidental Gangster and the Mistaken Courtesan,"$1,417,267",-,-,"$1,417,267",100%
734,100 Feet,"$1,415,804",-,-,"$1,415,804",100%
735,Expecting Love,"$1,415,232",-,-,"$1,415,232",100%
736,EMI: Liya Hai To Chukana Padega,"$1,413,423",-,-,"$1,413,423",100%
737,The Demons of St. Petersburg,"$1,409,678",-,-,"$1,409,678",100%
738,The Deaths of Ian Stone,"$1,409,380",-,-,"$1,409,380",100%
739,The Home of Dark Butterflies,"$1,406,016",-,-,"$1,406,016",100%
740,Casual Day,"$1,405,814",-,-,"$1,405,814",100%
741,Leur morale... et la nôtre,"$1,402,528",-,-,"$1,402,528",100%
742,The Swimsuit Issue,"$1,393,695",-,-,"$1,393,695",100%
743,Rumba,"$1,381,766",-,-,"$1,381,766",100%
744,Ça se soigne?,"$1,364,370",-,-,"$1,364,370",100%
745,Crying for Love,"$1,364,164",-,-,"$1,364,164",100%
746,Novemberkind,"$1,363,595",-,-,"$1,363,595",100%
747,8 Dates,"$1,361,950",-,-,"$1,361,950",100%
748,The Blue Elephant 2008 Re-release,"$1,343,820",-,-,"$1,343,820",100%
749,The Feelings Factory,"$1,340,927",-,-,"$1,340,927",100%
750,Bonneville,"$1,338,570","$488,393",36.5%,"$850,177",63.5%
751,Julia,"$1,333,241","$65,108",4.9%,"$1,268,133",95.1%
752,Nejkrásnejsí hádanka,"$1,333,016",-,-,"$1,333,016",100%
753,Senario The Movie: Episode 1,"$1,332,848",-,-,"$1,332,848",100%
754,Champions,"$1,330,934",-,-,"$1,330,934",100%
755,Summer Lover,"$1,329,998",-,-,"$1,329,998",100%
756,One True Love,"$1,328,536",-,-,"$1,328,536",100%
757,Second Hand Wedding,"$1,318,626",-,-,"$1,318,626",100%
758,Legendary Assassin,"$1,317,019",-,-,"$1,317,019",100%
759,Before the Rains,"$1,316,722","$1,029,655",78.2%,"$287,067",21.8%
760,Hui Buh: Das Schlossgespenst 2008 Re-release,"$1,313,694",-,-,"$1,313,694",100%
761,Plajda,"$1,313,378",-,-,"$1,313,378",100%
762,Happy Birthday,"$1,309,761",-,-,"$1,309,761",100%
763,The Children,"$1,300,051",-,-,"$1,300,051",100%
764,Rak/Saam/Sao,"$1,298,906",-,-,"$1,298,906",100%
765,Wild Blood,"$1,296,450",-,-,"$1,296,450",100%
766,"War, Inc.","$1,296,184","$580,862",44.8%,"$715,322",55.2%
767,Stella,"$1,294,332",-,-,"$1,294,332",100%
768,In Search of a Midnight Kiss,"$1,294,176","$172,605",13.3%,"$1,121,571",86.7%
769,Seytanin Pabucu,"$1,283,861",-,-,"$1,283,861",100%
770,Trip to Asia: The Quest for Harmony,"$1,271,220",-,-,"$1,271,220",100%
771,Boon Chu I Love Sara U,"$1,261,188",-,-,"$1,261,188",100%
772,Autobahnraser 2008 Re-release,"$1,255,566",-,-,"$1,255,566",100%
773,Todos estamos invitados,"$1,251,557",-,-,"$1,251,557",100%
774,Spirit of the Forest,"$1,246,516",-,-,"$1,246,516",100%
775,Nothing to Lose,"$1,242,915",-,-,"$1,242,915",100%
776,La lingerie,"$1,237,565",-,-,"$1,237,565",100%
777,Destere,"$1,228,854",-,-,"$1,228,854",100%
778,Super Agent K9,"$1,227,659",-,-,"$1,227,659",100%
779,Les grandes personnes,"$1,225,808",-,-,"$1,225,808",100%
780,Wild Ocean,"$1,224,555",-,-,"$1,224,555",100%
781,The Warrior Didi and the Ninja Lili,"$1,213,704",-,-,"$1,213,704",100%
782,The Novelist,"$1,213,676",-,-,"$1,213,676",100%
783,Amália,"$1,209,841",-,-,"$1,209,841",100%
784,Encounters at the End of the World,"$1,205,464","$944,933",78.4%,"$260,531",21.6%
785,Mumbai Meri Jaan,"$1,203,043","$16,407",1.4%,"$1,186,636",98.6%
786,Boy A,"$1,202,375","$113,662",9.5%,"$1,088,713",90.5%
787,Wendy and Lucy,"$1,192,655","$865,695",72.6%,"$326,960",27.4%
788,Fast Track: No Limits,"$1,190,456",-,-,"$1,190,456",100%
789,Tokyo!,"$1,189,862","$351,059",29.5%,"$838,803",70.5%
790,Somers Town,"$1,189,186",-,-,"$1,189,186",100%
791,Daehani Minkssi,"$1,180,054",-,-,"$1,180,054",100%
792,Beste Gegend,"$1,178,535",-,-,"$1,178,535",100%
793,Underdog Knight,"$1,167,457",-,-,"$1,167,457",100%
794,Dil Kabaddi,"$1,162,680",-,-,"$1,162,680",100%
795,Cold Lunch,"$1,161,457",-,-,"$1,161,457",100%
796,When They Cry,"$1,150,197",-,-,"$1,150,197",100%
797,Martyrs,"$1,149,138",-,-,"$1,149,138",100%
798,Kung Fu Kid,"$1,143,932",-,-,"$1,143,932",100%
799,House,"$1,141,018","$575,048",50.4%,"$565,970",49.6%
800,I'm Liu Yuejin,"$1,135,341",-,-,"$1,135,341",100%
801,C Kkompany,"$1,135,200",-,-,"$1,135,200",100%
802,Troubled Water,"$1,131,308",-,-,"$1,131,308",100%
803,Rovdyr,"$1,131,001",-,-,"$1,131,001",100%
804,American Teen,"$1,130,270","$942,441",83.4%,"$187,829",16.6%
805,Hassan wa Morcus,"$1,128,313",-,-,"$1,128,313",100%
806,Robert Zimmermann wundert sich über die Liebe,"$1,123,281",-,-,"$1,123,281",100%
807,Cyrano Fernández,"$1,121,893",-,-,"$1,121,893",100%
808,Den D,"$1,121,487",-,-,"$1,121,487",100%
809,Flashbacks of a Fool,"$1,117,269","$1,664",0.1%,"$1,115,605",99.9%
810,Surveillance,"$1,115,493","$27,349",2.5%,"$1,088,144",97.5%
811,Dream Team,"$1,111,907",-,-,"$1,111,907",100%
812,A Guerra dos Rocha,"$1,111,745",-,-,"$1,111,745",100%
813,Le voyage aux Pyrénées,"$1,105,921",-,-,"$1,105,921",100%
814,Linger,"$1,103,223",-,-,"$1,103,223",100%
815,Cars of the Revolution,"$1,100,299",-,-,"$1,100,299",100%
816,The Broken,"$1,088,758",-,-,"$1,088,758",100%
817,Piet Piraat en het zwaard van Zilvertand,"$1,086,721",-,-,"$1,086,721",100%
818,9 1/2 Dates,"$1,086,255",-,-,"$1,086,255",100%
819,Himlens hjärta,"$1,075,366",-,-,"$1,075,366",100%
820,Superstar,"$1,074,567",-,-,"$1,074,567",100%
821,"31 minutos, la película","$1,065,000",-,-,"$1,065,000",100%
822,Gli ultimi della strada,"$1,062,945",-,-,"$1,062,945",100%
823,Shuang shi ji,"$1,060,921",-,-,"$1,060,921",100%
824,Do Re Mi Fa So La Si Do,"$1,060,319",-,-,"$1,060,319",100%
825,Torno a vivere da solo,"$1,059,633",-,-,"$1,059,633",100%
826,Rivales,"$1,057,175",-,-,"$1,057,175",100%
827,Mehbooba,"$1,032,758",-,-,"$1,032,758",100%
828,Albakiara,"$1,031,340",-,-,"$1,031,340",100%
829,Up the Yangtze,"$1,029,211","$783,969",76.2%,"$245,242",23.8%
830,La Bohème,"$1,026,897","$54,464",5.3%,"$972,433",94.7%
831,48 Hours a Day,"$1,024,947",-,-,"$1,024,947",100%
832,At Your Own Risk,"$1,021,540",-,-,"$1,021,540",100%
833,Sangre de mayo,"$1,020,203",-,-,"$1,020,203",100%
834,Kuruvi,"$1,018,120",-,-,"$1,018,120",100%
835,Magique!,"$993,591",-,-,"$993,591",100%
836,Woodstock Villa,"$971,382",-,-,"$971,382",100%
837,Mala Moskwa,"$967,443",-,-,"$967,443",100%
838,The Past Is a Foreign Land,"$965,171",-,-,"$965,171",100%
839,Mam diaw hua liam hua laem,"$963,176",-,-,"$963,176",100%
840,Night of the Wolf,"$961,419",-,-,"$961,419",100%
841,Calabash Brothers,"$957,896",-,-,"$957,896",100%
842,Gurren Lagann the Movie: Childhood's End,"$957,621",-,-,"$957,621",100%
843,Can't Complain,"$952,629",-,-,"$952,629",100%
844,Cicak-Man 2: Planet Hitam,"$945,835",-,-,"$945,835",100%
845,Kekkon shiyou yo,"$942,878",-,-,"$942,878",100%
846,Tokyo Sonata,"$940,430","$278,356",29.6%,"$662,074",70.4%
847,Rule Number One,"$936,890",-,-,"$936,890",100%
848,Angel,"$934,592",-,-,"$934,592",100%
849,Française,"$932,346",-,-,"$932,346",100%
850,Stormheart,"$931,017",-,-,"$931,017",100%
851,Teng's Angel,"$928,983",-,-,"$928,983",100%
852,Plus One,"$927,277",-,-,"$927,277",100%
853,Achilles and the Tortoise,"$926,528",-,-,"$926,528",100%
854,Chega de Saudade,"$926,400",-,-,"$926,400",100%
855,Orz Boyz,"$922,763",-,-,"$922,763",100%
856,Vaaranam Aayiram,"$921,007",-,-,"$921,007",100%
857,Kamennaya bashka,"$913,865",-,-,"$913,865",100%
858,"Aide-toi, le ciel t'aidera","$912,397",-,-,"$912,397",100%
859,Mirage 2008 Re-release,"$911,551",-,-,"$911,551",100%
860,Mr. White Mr. Black,"$910,423",-,-,"$910,423",100%
861,Battle in Seattle,"$908,847","$224,169",24.7%,"$684,678",75.3%
862,Go Go Tales,"$907,456",-,-,"$907,456",100%
863,Kurt Turns Evil,"$902,697",-,-,"$902,697",100%
864,Kuselan,"$899,165",-,-,"$899,165",100%
865,Histeria,"$895,806",-,-,"$895,806",100%
866,Crossfire,"$895,724",-,-,"$895,724",100%
867,A Simple Heart,"$888,996",-,-,"$888,996",100%
868,Versailles,"$888,021",-,-,"$888,021",100%
869,Divina confusión,"$887,620",-,-,"$887,620",100%
870,Emotional Arithmetic,"$887,065",-,-,"$887,065",100%
871,Revanche,"$886,407","$258,388",29.2%,"$628,019",70.8%
872,Emma Smith: My Story,"$881,787","$881,787",100%,-,-
873,Panda Days,"$875,250",-,-,"$875,250",100%
874,Romance,"$874,629",-,-,"$874,629",100%
875,Citizen Havel,"$874,577",-,-,"$874,577",100%
876,"100% lucha, la película","$874,285",-,-,"$874,285",100%
877,Contract,"$872,098",-,-,"$872,098",100%
878,33 Scenes from Life,"$870,504",-,-,"$870,504",100%
879,"Los superagentes, nueva generación","$864,564",-,-,"$864,564",100%
880,God's Offices,"$861,204",-,-,"$861,204",100%
881,Dive!!,"$859,824",-,-,"$859,824",100%
882,Hijack,"$855,911",-,-,"$855,911",100%
883,Buried Alive,"$852,669",-,-,"$852,669",100%
884,Treasure Raiders,"$851,570",-,-,"$851,570",100%
885,Fugitive Pieces,"$843,945","$635,783",75.3%,"$208,162",24.7%
886,The Invention of the Curried Sausage,"$843,081",-,-,"$843,081",100%
887,"Ci sta un francese, un inglese e un napoletano","$843,004",-,-,"$843,004",100%
888,Os Desafinados,"$839,450",-,-,"$839,450",100%
889,White Night Wedding,"$838,004",-,-,"$838,004",100%
890,E-Tim tai nae,"$832,748",-,-,"$832,748",100%
891,Alone with Her 2008 Re-release,"$832,677",-,-,"$832,677",100%
892,Aamir,"$831,931",-,-,"$831,931",100%
893,Chiko,"$831,517",-,-,"$831,517",100%
894,Conscience,"$831,191",-,-,"$831,191",100%
895,Birdwatchers,"$830,867",-,-,"$830,867",100%
896,Kacheli,"$827,789",-,-,"$827,789",100%
897,I.O.U.S.A.,"$826,799","$821,046",99.3%,"$5,753",0.7%
898,Frantisek je devkar,"$822,653",-,-,"$822,653",100%
899,Leonera,"$822,504","$14,739",1.8%,"$807,765",98.2%
900,Where the Miracle Happens,"$814,780",-,-,"$814,780",100%
901,"Sanbongi nôgyô kôkô, bajutsubu: Mokume no uma to shôjo no jitsuwa","$806,591",-,-,"$806,591",100%
902,S.S.D.,"$806,553",-,-,"$806,553",100%
903,Snuf de hond in oorlogstijd,"$794,562",-,-,"$794,562",100%
904,Morphine,"$791,917",-,-,"$791,917",100%
905,Máj,"$790,167",-,-,"$790,167",100%
906,1895,"$788,514",-,-,"$788,514",100%
907,Triad Wars,"$783,163",-,-,"$783,163",100%
908,The 3 L'il Pigs,"$782,135",-,-,"$782,135",100%
909,Hey Hey It's Esther Blueburger,"$780,730",-,-,"$780,730",100%
910,Dead in 3 Days 2,"$779,680",-,-,"$779,680",100%
911,Blonde and Blonder,"$779,273","$42,183",5.4%,"$737,090",94.6%
912,L'anno mille,"$777,830",-,-,"$777,830",100%
913,Déficit,"$774,069",-,-,"$774,069",100%
914,Wo maba maha sanuk,"$773,672",-,-,"$773,672",100%
915,Explosive Brigade: Pirate Mission,"$767,989",-,-,"$767,989",100%
916,Par suite d'un arrêt de travail...,"$763,562",-,-,"$763,562",100%
917,Set Off,"$759,860",-,-,"$759,860",100%
918,Far Cry,"$753,264",-,-,"$753,264",100%
919,El Regalo,"$752,417",-,-,"$752,417",100%
920,Unfinished Sky,"$748,376",-,-,"$748,376",100%
921,The Beautiful Person,"$748,217",-,-,"$748,217",100%
922,Autumn,"$741,768",-,-,"$741,768",100%
923,Superstars,"$740,292",-,-,"$740,292",100%
924,4 Romance,"$740,261",-,-,"$740,261",100%
925,Gente de mala calidad,"$735,897",-,-,"$735,897",100%
926,Galantuomini,"$734,720",-,-,"$734,720",100%
927,Romantic Island,"$732,067",-,-,"$732,067",100%
928,Dean Spanley 2008 Re-release,"$727,179",-,-,"$727,179",100%
929,Dans la vie,"$723,423",-,-,"$723,423",100%
930,Forever Strong,"$719,556","$719,556",100%,-,-
931,Dunia Baru: The Movie,"$719,199",-,-,"$719,199",100%
932,Vetka sireni,"$719,102",-,-,"$719,102",100%
933,Free Style,"$716,355","$141,108",19.7%,"$575,247",80.3%
934,My Wife Is a Gambling Maestro,"$715,844",-,-,"$715,844",100%
935,Babka Ezhka and Others,"$714,987",-,-,"$714,987",100%
936,Orahun,"$714,881",-,-,"$714,881",100%
937,Manay po 2: Overload,"$713,437",-,-,"$713,437",100%
938,Didine,"$711,750",-,-,"$711,750",100%
939,$9.99,"$708,354","$52,384",7.4%,"$655,970",92.6%
940,Nightwatching,"$698,544",-,-,"$698,544",100%
941,L'amore non basta,"$698,276",-,-,"$698,276",100%
942,Delgo,"$694,782","$694,782",100%,-,-
943,Donkey Punch,"$694,422","$19,367",2.8%,"$675,055",97.2%
944,Son ders,"$693,214",-,-,"$693,214",100%
945,The Apprentice,"$692,242",-,-,"$692,242",100%
946,Tony Manero,"$687,406","$20,677",3%,"$666,729",97%
947,El Greco 2008 Re-release,"$686,995",-,-,"$686,995",100%
948,12 Lotus,"$684,753",-,-,"$684,753",100%
949,Maradona by Kusturica,"$684,164",-,-,"$684,164",100%
950,The Leap Years,"$681,085",-,-,"$681,085",100%
951,Estomago: A Gastronomic Story,"$676,861",-,-,"$676,861",100%
952,Hero Wanted,"$676,860",-,-,"$676,860",100%
953,The Alps,"$676,644",-,-,"$676,644",100%
954,Inju: The Beast in the Shadow,"$676,097",-,-,"$676,097",100%
955,Towelhead,"$675,662","$372,124",55.1%,"$303,538",44.9%
956,Vampire Party,"$675,200",-,-,"$675,200",100%
957,Anamorph,"$674,839","$6,950",1%,"$667,889",99%
958,Chameleon,"$674,732",-,-,"$674,732",100%
959,Shiva,"$670,892",-,-,"$670,892",100%
960,Morrison krijgt een zusje,"$670,833",-,-,"$670,833",100%
961,GAL 2008 Re-release,"$669,744",-,-,"$669,744",100%
962,Beer for My Horses,"$666,045","$666,045",100%,-,-
963,Mariage chez les Bodin's,"$664,539",-,-,"$664,539",100%
964,My Monster Mom,"$661,652",-,-,"$661,652",100%
965,Susuk,"$659,988",-,-,"$659,988",100%
966,Naoko,"$658,280",-,-,"$658,280",100%
967,Lokas,"$657,667",-,-,"$657,667",100%
968,Whatever Lola Wants,"$655,467",-,-,"$655,467",100%
969,Tears for Sale,"$653,934",-,-,"$653,934",100%
970,Where in the World Is Osama Bin Laden?,"$651,778","$384,955",59.1%,"$266,823",40.9%
971,The Fure Fure Girl,"$648,770",-,-,"$648,770",100%
972,Dark Floors,"$645,855",-,-,"$645,855",100%
973,God's Puzzle,"$644,635",-,-,"$644,635",100%
974,Oi dau dai,"$639,335",-,-,"$639,335",100%
975,Black Water,"$637,959",-,-,"$637,959",100%
976,Bheemaa,"$634,779",-,-,"$634,779",100%
977,Tabarly,"$632,743",-,-,"$632,743",100%
978,Der Mond und andere Liebhaber,"$631,511",-,-,"$631,511",100%
979,Cuci,"$630,505",-,-,"$630,505",100%
980,Mera Pind: My Home,"$630,370","$176,976",28.1%,"$453,394",71.9%
981,Moomin and Midsummer Madness,"$626,733",-,-,"$626,733",100%
982,Memory 2008 Re-release,"$625,820",-,-,"$625,820",100%
983,Humming,"$624,912",-,-,"$624,912",100%
984,Involuntary,"$623,849",-,-,"$623,849",100%
985,Cut Loose,"$616,534",-,-,"$616,534",100%
986,Maan Gaye Mughall-E-Azam,"$615,213",-,-,"$615,213",100%
987,O zivot,"$614,097",-,-,"$614,097",100%
988,Tevada tokmun,"$613,615",-,-,"$613,615",100%
989,Beloved Clara,"$612,029",-,-,"$612,029",100%
990,Valentino y el clan del can,"$610,904",-,-,"$610,904",100%
991,The Jacket 2008 Re-release,"$607,005",-,-,"$607,005",100%
992,A Deal Is a Deal,"$606,968",-,-,"$606,968",100%
993,Ti stramo: Ho voglia di un'ultima notte da manuale prima di tre baci sopra il cielo,"$606,209",-,-,"$606,209",100%
994,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,"$603,894","$603,894",100%,-,-
995,Detective Conan: The Phantom of Baker Street 2008 Re-release,"$601,061",-,-,"$601,061",100%
996,Bombay to Bangkok,"$600,736",-,-,"$600,736",100%
997,Fear Me Not,"$592,494",-,-,"$592,494",100%
998,How to Live?,"$589,541",-,-,"$589,541",100%
999,Bayrampasa: Ben fazla kalmayacagim,"$589,490",-,-,"$589,490",100%
"1,000",Obituary for Escobar,"$588,186",-,-,"$588,186",100%
"1,001",Berlin Calling,"$585,298",-,-,"$585,298",100%
"1,002",Tobruk,"$583,874",-,-,"$583,874",100%
"1,003",Of Parents and Children,"$581,993",-,-,"$581,993",100%
"1,004",Palermo Shooting,"$580,203",-,-,"$580,203",100%
"1,005",Liu Lou Qian Zou,"$579,338",-,-,"$579,338",100%
"1,006",Al Dadda Doody,"$578,038",-,-,"$578,038",100%
"1,007",La buena nueva,"$577,175",-,-,"$577,175",100%
"1,008",Scaregivers,"$576,890",-,-,"$576,890",100%
"1,009",A mi me gusta,"$575,696",-,-,"$575,696",100%
"1,010",Porco Rosso,"$573,719",-,-,"$573,719",100%
"1,011",Novye priklucheniya Babki Yozhki,"$572,360",-,-,"$572,360",100%
"1,012",My Father My Lord,"$571,566","$203,708",35.6%,"$367,858",64.4%
"1,013",Valentine,"$571,126",-,-,"$571,126",100%
"1,014",Marcello Marcello,"$564,665",-,-,"$564,665",100%
"1,015",Antoo Fighter,"$564,553",-,-,"$564,553",100%
"1,016",The Wedding on Battle Field,"$563,785",-,-,"$563,785",100%
"1,017",Blackout,"$559,555",-,-,"$559,555",100%
"1,018",The Wedding Song,"$558,489","$31,160",5.6%,"$527,329",94.4%
"1,019",Ikaw pa rin: Bongga ka boy!,"$557,212",-,-,"$557,212",100%
"1,020",Reasons for Not Falling in Love,"$556,558",-,-,"$556,558",100%
"1,021",Remix,"$556,344",-,-,"$556,344",100%
"1,022",Aegan,"$555,907",-,-,"$555,907",100%
"1,023",Llamando a un ángel,"$555,645",-,-,"$555,645",100%
"1,024",Blackout,"$554,122",-,-,"$554,122",100%
"1,025",Copacabana Palace,"$553,375",-,-,"$553,375",100%
"1,026",Timecrimes,"$553,198","$39,127",7.1%,"$514,071",92.9%
"1,027",Silent Wedding,"$553,018",-,-,"$553,018",100%
"1,028",Salt of This Sea,"$550,457",-,-,"$550,457",100%
"1,029",Nobel Son,"$545,582","$540,382",99%,"$5,200",1%
"1,030",The Ghost and Master Boh,"$545,216",-,-,"$545,216",100%
"1,031",Shakariki!,"$544,189",-,-,"$544,189",100%
"1,032",Born in 68,"$538,748",-,-,"$538,748",100%
"1,033",Lilla spöket Laban - Världens snällaste spöke,"$536,905",-,-,"$536,905",100%
"1,034",In Search of Memory,"$536,033",-,-,"$536,033",100%
"1,035",Dream,"$535,872",-,-,"$535,872",100%
"1,036",Maharathi,"$535,185",-,-,"$535,185",100%
"1,037",Noah's Arc: Jumping the Broom,"$532,878","$532,878",100%,-,-
"1,038",Everybody Wants to Be Italian,"$532,726","$351,416",66%,"$181,310",34%
"1,039",Un gioco da ragazze,"$529,440",-,-,"$529,440",100%
"1,040",House of Fools,"$527,281",-,-,"$527,281",100%
"1,041",Signorina Effe,"$524,476",-,-,"$524,476",100%
"1,042",Marriage Trap,"$524,256",-,-,"$524,256",100%
"1,043",Horn of Plenty,"$523,925",-,-,"$523,925",100%
"1,044",Of Time and the City,"$523,417","$32,677",6.2%,"$490,740",93.8%
"1,045",Made in Italy,"$523,343",-,-,"$523,343",100%
"1,046",Trouble the Water,"$522,766","$520,151",99.5%,"$2,615",0.5%
"1,047",Rama Rama Kya Hai Dramaaa,"$521,137",-,-,"$521,137",100%
"1,048",Chamku,"$519,015",-,-,"$519,015",100%
"1,049",Knut and His Friends,"$518,945",-,-,"$518,945",100%
"1,050",The Trip to Panama 2008 Re-release,"$517,710",-,-,"$517,710",100%
"1,051",Little Prince,"$512,902",-,-,"$512,902",100%
"1,052",8 Days to Premiere,"$512,096",-,-,"$512,096",100%
"1,053",Le Bal Des Lucioles & autres courts,"$511,498",-,-,"$511,498",100%
"1,054",Jump!,"$510,558",-,-,"$510,558",100%
"1,055",Splinter,"$510,358","$14,154",2.8%,"$496,204",97.2%
"1,056",The 2007 Academy Award Nominated Short Films: Live Action,"$508,695","$508,695",100%,-,-
"1,057",Bigga Than Ben,"$508,673",-,-,"$508,673",100%
"1,058",The Other End of the Line,"$507,534","$115,592",22.8%,"$391,942",77.2%
"1,059",Run for Your Life!,"$507,211",-,-,"$507,211",100%
"1,060",Spam,"$507,148",-,-,"$507,148",100%
"1,061",Help,"$505,365",-,-,"$505,365",100%
"1,062",5 Guns of Mercy,"$503,481",-,-,"$503,481",100%
"1,063",Vy nám taky séfe!,"$498,588",-,-,"$498,588",100%
"1,064",The President's Chef,"$494,473",-,-,"$494,473",100%
"1,065",Ghost in the Shell 2.0,"$489,807",-,-,"$489,807",100%
"1,066",Urban Snap-Shots,"$489,796",-,-,"$489,796",100%
"1,067",Once Upon a Time in Rio,"$487,258",-,-,"$487,258",100%
"1,068",Flying Rabbits,"$486,677",-,-,"$486,677",100%
"1,069",I.T.A.L.Y. (I Trust and Love You),"$485,943",-,-,"$485,943",100%
"1,070",Bastardi II,"$481,481",-,-,"$481,481",100%
"1,071",Negative Happy Chainsaw Edge,"$477,590",-,-,"$477,590",100%
"1,072",Dante 01,"$476,875",-,-,"$476,875",100%
"1,073",Hello Goodbye,"$476,804",-,-,"$476,804",100%
"1,074",My Very Best Friend,"$476,183",-,-,"$476,183",100%
"1,075",Behind the Walls,"$475,360",-,-,"$475,360",100%
"1,076",...Og det var Danmark,"$474,534",-,-,"$474,534",100%
"1,077",The Stone Angel,"$473,993","$459,166",96.9%,"$14,827",3.1%
"1,078",Mañana te Cuento 2,"$470,656",-,-,"$470,656",100%
"1,079",Mascarades,"$469,226",-,-,"$469,226",100%
"1,080",Between the Sheets,"$469,130",-,-,"$469,130",100%
"1,081",The Broken Line,"$466,309","$466,309",100%,-,-
"1,082",Karkar: Mohammed Saad,"$464,067",-,-,"$464,067",100%
"1,083",Outpost,"$463,377",-,-,"$463,377",100%
"1,084",Sorry Bhai!,"$461,541",-,-,"$461,541",100%
"1,085",A Bunch of Amateurs 2008 Re-release,"$461,494",-,-,"$461,494",100%
"1,086",I'm Not Single,"$459,805",-,-,"$459,805",100%
"1,087",The Island 2008 Re-release,"$458,754",-,-,"$458,754",100%
"1,088",The Promotion,"$457,690","$408,709",89.3%,"$48,981",10.7%
"1,089",Hardcover,"$453,324",-,-,"$453,324",100%
"1,090",Indiralogathil Na Azhagappan,"$451,753",-,-,"$451,753",100%
"1,091",Tomika hîrô resukyû fôsu bakuretsu mûbî: Mahha torein o resukyû seyo!,"$450,863",-,-,"$450,863",100%
"1,092",Fear(s) of the Dark,"$450,813","$77,876",17.3%,"$372,937",82.7%
"1,093",Que parezca un accidente,"$450,807",-,-,"$450,807",100%
"1,094",Snakes and Earrings,"$449,273",-,-,"$449,273",100%
"1,095",Friendship,"$445,748",-,-,"$445,748",100%
"1,096",Märzmelodie,"$444,250",-,-,"$444,250",100%
"1,097",The Hammer,"$443,591","$443,591",100%,-,-
"1,098",Heartbreak Library,"$442,806",-,-,"$442,806",100%
"1,099","Bergauf, bergab","$442,552",-,-,"$442,552",100%
"1,100",The Joy of Singing,"$442,059",-,-,"$442,059",100%
"1,101",De kabouterschat,"$441,973",-,-,"$441,973",100%
"1,102",Misión en Mocland - Una aventura super espacial,"$441,562",-,-,"$441,562",100%
"1,103",Rezerwat,"$440,455",-,-,"$440,455",100%
"1,104",Let's Get Lost,"$439,689",-,-,"$439,689",100%
"1,105",American Masters: Annie Leibovitz: Life Through a Lens,"$439,095",-,-,"$439,095",100%
"1,106",Santa vs. the Snowman 3D 2008 Re-release,"$438,385","$433,797",99%,"$4,588",1%
"1,107",Hari Puttar: A Comedy of Terrors,"$436,441",-,-,"$436,441",100%
"1,108",Saas Bahu Aur Sensex,"$435,742",-,-,"$435,742",100%
"1,109",Happy Little Submarine: Magic Box of Time,"$433,971",-,-,"$433,971",100%
"1,110",Guard No. 47,"$432,616",-,-,"$432,616",100%
"1,111",Jin ping mei,"$432,376",-,-,"$432,376",100%
"1,112",Rated R,"$431,291",-,-,"$431,291",100%
"1,113",One Day in a Life,"$428,775",-,-,"$428,775",100%
"1,114","Tot, kto gasit svet","$425,713",-,-,"$425,713",100%
"1,115",Brainscan: Aku dan topi ajaib,"$423,937",-,-,"$423,937",100%
"1,116",Ku qi de nü ren,"$422,048",-,-,"$422,048",100%
"1,117",Once Upon a Time in Seoul,"$419,587",-,-,"$419,587",100%
"1,118",Back Soon,"$419,203",-,-,"$419,203",100%
"1,119",King of the Hill,"$418,026",-,-,"$418,026",100%
"1,120",Love's Contract,"$417,765",-,-,"$417,765",100%
"1,121",Shamo,"$417,548",-,-,"$417,548",100%
"1,122",Disengagement,"$416,430",-,-,"$416,430",100%
"1,123",Dhaam Dhoom,"$415,504",-,-,"$415,504",100%
"1,124",Starship Troopers 3: Marauder,"$415,100",-,-,"$415,100",100%
"1,125",Snow Angels,"$414,404","$402,858",97.2%,"$11,546",2.8%
"1,126",Gangster's Paradise: Jerusalema,"$414,299",-,-,"$414,299",100%
"1,127",Sicak,"$413,583",-,-,"$413,583",100%
"1,128",Yeitolyi,"$412,300",-,-,"$412,300",100%
"1,129",Hansie: A True Story,"$410,753",-,-,"$410,753",100%
"1,130",Chut doi seung giu,"$409,222",-,-,"$409,222",100%
"1,131",Carnera: The Walking Mountain,"$408,793",-,-,"$408,793",100%
"1,132",Ban phi poeb,"$408,288",-,-,"$408,288",100%
"1,133",Mister Lonely,"$407,674","$167,396",41.1%,"$240,278",58.9%
"1,134",Los campeones de la lucha libre,"$406,994",-,-,"$406,994",100%
"1,135",Heavy Petting,"$406,362",-,-,"$406,362",100%
"1,136",Dr. Alemán,"$405,818",-,-,"$405,818",100%
"1,137",Ossi's Eleven,"$405,080",-,-,"$405,080",100%
"1,138",Resident Evil: Degeneration,"$403,117",-,-,"$403,117",100%
"1,139",Grand Canyon Adventure: River at Risk,"$402,239",-,-,"$402,239",100%
"1,140",The Signal,"$401,462","$251,150",62.6%,"$150,312",37.4%
"1,141",Lo mejor de mí,"$401,227",-,-,"$401,227",100%
"1,142",What Happened Last Night?,"$399,832",-,-,"$399,832",100%
"1,143",A Complete History of My Sexual Failures,"$397,952",-,-,"$397,952",100%
"1,144",My Prison Yard,"$395,442",-,-,"$395,442",100%
"1,145",Soul's Code,"$395,054",-,-,"$395,054",100%
"1,146",Chameleon,"$392,657",-,-,"$392,657",100%
